Name,Address,Rating,Business Status,Place ID,Website,Type
Freebirds,"879 Embarcadero del Norte, Isla Vista",4.6,OPERATIONAL,ChIJV56OYGg_6YARmg3OvBjM4-s,https://freebirdsiv.com/,"restaurant, food, point_of_interest, establishment"
Best Buy,"7090 Market Place Drive, Goleta",4.1,OPERATIONAL,ChIJrbfhYK5A6YARGgzFZrjFp5k,https://stores.bestbuy.com/ca/goleta/7090-market-place-dr-1391.html/?ref=NS&loc=ns100,"electronics_store, home_goods_store, store, point_of_interest, establishment"
Costco Wholesale,"7095 Market Place Drive, Goleta",4.5,OPERATIONAL,ChIJ3-PcaK5A6YARvoqmzSvMfIA,https://www.costco.com/warehouse-locations/goleta-CA-474.html?utm_term=KW&utm_campaign=Homepage&utm_medium=GMB&utm_source=Google&utm_content=Link,"department_store, store, point_of_interest, establishment"
Tropicana Gardens,"6585 El Colegio Road, Isla Vista",3.0,OPERATIONAL,ChIJT6K1e2c_6YARVjbrKrnd-50,http://www.tropicanagardens.com/,"point_of_interest, establishment"
Cardtronics ATM,"7095 Market Place Drive, Goleta",,OPERATIONAL,ChIJ3-PcaK5A6YARK1WbtxJ9E1k,N/A,"atm, finance, point_of_interest, establishment"
"Art, Design & Architecture Museum","552 University Road, Santa Barbara",4.3,OPERATIONAL,ChIJ731YUg1A6YARAqrtGmpCKM0,http://www.museum.ucsb.edu/,"tourist_attraction, museum, point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
Santa Barbara Track and Field Summer Camp,"6585 El Colegio Road, Santa Barbara",,OPERATIONAL,ChIJT6K1e2c_6YARmGaY6qeBYGg,N/A,"point_of_interest, establishment"
Cool Brook Fitness,"488 Cool Brook Lane, Goleta",5.0,OPERATIONAL,ChIJE_MBHJAT6YARxDcuYbGsRW8,http://www.coolbrookfitness.com/,"gym, health, point_of_interest, establishment"
Albertsons,"7127 Hollister Avenue #27, Goleta",4.1,OPERATIONAL,ChIJxW3i761A6YARSU15Hw4Nvp8,https://local.albertsons.com/ca/goleta/7127-hollister-ave--27.html,"grocery_or_supermarket, supermarket, florist, bakery, store, food, point_of_interest, establishment"
Harder Stadium,"Building 580, University of California, Santa Barbara, Stadium Road, Santa Barbara",4.4,OPERATIONAL,ChIJpb4uN2E_6YARyXh8op_2jYI,https://www.campuscalendar.ucsb.edu/harder_stadium_170,"stadium, point_of_interest, establishment"
"Stephen G. Lewis, DVM","300 Storke Road, Goleta",,OPERATIONAL,ChIJwcsWhKVA6YAR8U6s01UDWzs,http://www.animaldoc.com/,"veterinary_care, point_of_interest, establishment"
Isla Vista Elementary School,"6875 El Colegio Road, Goleta",3.8,OPERATIONAL,ChIJK0n6IVo_6YAR_D2mbZ2DydI,https://www.gusd.us/islavista,"primary_school, school, point_of_interest, establishment"
Subway,"6831 Hollister Avenue J, Goleta",3.9,OPERATIONAL,ChIJ0eiPHqVA6YARMKoG_Km_PJ8,https://restaurants.subway.com/united-states/ca/goleta/6831-hollister-ave?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=7252&utm_campaign=evergreen-2020&y_source=1_MTQ5MDIxMjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, food, point_of_interest, establishment"
Woodstock's Pizza Isla Vista,"928 Embarcadero del Norte, Isla Vista",4.4,OPERATIONAL,ChIJy2xL-Wg_6YARkT8-zjlOE0Q,https://woodstocksiv.com/,"restaurant, meal_delivery, liquor_store, bar, store, food, point_of_interest, establishment"
SBNC: Isla Vista Neighborhood Clinic,"970 Embarcadero del Mar, Goleta",3.3,OPERATIONAL,ChIJRW4ds2k_6YARmOxW7qRHjxA,https://sbclinics.org/clinics/isla-vista-clinic/,"health, point_of_interest, establishment"
I.V. Theater,"960 Embarcadero del Norte, Isla Vista",4.4,OPERATIONAL,ChIJS4wWDmk_6YAR_kNGbyrx1Bg,https://events.ucsb.edu/venue/isla-vista-theater-theater-1/,"movie_theater, point_of_interest, establishment"
Tropicana Del Norte,"6525 El Colegio Road, Goleta",2.8,OPERATIONAL,ChIJ5wFg_2Y_6YARDr2tMHiDYR8,http://www.tropicanadelnorte.com/,"point_of_interest, establishment"
Berkshire Terrace,"6661 Berkshire Terrace #1, Goleta",3.7,OPERATIONAL,ChIJFwfUrl0_6YARGfgAmgAUh-A,http://berkshireterraceapts.com/,"point_of_interest, establishment"
Sweet Jane,"6549 Pardall Road, Isla Vista",4.8,OPERATIONAL,ChIJT-W1DGk_6YARm2BzLQZKCFU,N/A,"clothing_store, home_goods_store, store, point_of_interest, establishment"
Pacific Oaks Apartments,"7170 Davenport Road, Goleta",4.1,OPERATIONAL,ChIJ4Rq-iLJA6YARSe0I1sZPegM,http://www.pacificoaksgoleta.com/?utm_source=apartmentseo&utm_medium=googlebusinessprofile&utm_campaign=organicmaplisting,"point_of_interest, establishment"
AT&T Store,"7060 Market Place Drive, Goleta",4.8,OPERATIONAL,ChIJ-UrDHa5A6YARrKeNOvuLnNs,https://www.att.com/stores/california/goleta/118?source=E-g2s10000000000X&wtExtndSource=stores,"store, point_of_interest, establishment"
United States Postal Service,"400 Storke Road, Goleta",2.6,OPERATIONAL,ChIJT0g711k_6YARNHBBrckERO0,https://tools.usps.com/locations/details/1450387?utm_source=google-my-business-url&utm_medium=search&utm_campaign=yext,"post_office, finance, point_of_interest, establishment"
Natural Cafe,"6990 Market Place Drive, Goleta",4.5,OPERATIONAL,ChIJ9-U1TnlA6YAR2AB4K-RusdQ,http://www.thenaturalcafe.com/,"cafe, restaurant, food, point_of_interest, establishment"
Isla Vista Food Cooperative,"6575 Seville Road, Isla Vista",4.6,OPERATIONAL,ChIJf25rLmg_6YAR7hBeO1-Idv8,https://www.islavistafood.coop/,"grocery_or_supermarket, store, food, point_of_interest, establishment"
Blenders In The Grass - Isla Vista,"6560 Pardall Road, Isla Vista",4.5,OPERATIONAL,ChIJw1CSa2g_6YARtlH-wqTRjMw,http://www.drinkblenders.com/,"food, point_of_interest, establishment"
Saint Michael's University Church,"6586 Picasso Road, Isla Vista",4.7,OPERATIONAL,ChIJ3QPei2c_6YARWHkA8WUY7eM,http://www.saintmikesucsb.org/,"church, place_of_worship, point_of_interest, establishment"
Staples,"7015 Market Place Drive, Goleta",4.3,OPERATIONAL,ChIJbRmgFHlA6YARrIKqRUTQq3s,https://stores.staples.com/ca/goleta/7015-marketplace-drive?cmpid=st_ll_goo&cid=LS:RETAIL:G&utm_source=google&utm_medium=organic&utm_campaign=Google_Business_Listing,"furniture_store, electronics_store, home_goods_store, point_of_interest, store, establishment"
The Loop Apartments,"6533 Trigo Road, Isla Vista",4.0,OPERATIONAL,ChIJVR54oGk_6YARrUcmDLrznzQ,https://www.theloopiv.com/?y_source=1_MTMxMDg4NTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"real_estate_agency, point_of_interest, establishment"
McDonald's,"6900 Market Place Drive, Goleta",3.9,OPERATIONAL,ChIJuafOh69A6YARDLOlEhj7P1Y,https://www.mcdonalds.com/us/en-us/location/CA/GOLETA/6900-MARKETPLACE-DRIVE/21823.html?cid=RF:YXT:GMB::Clicks,"cafe, restaurant, point_of_interest, food, store, establishment"
Santa Barbara Student Housing Co-Op,"777 Camino Pescadero, Isla Vista",5.0,OPERATIONAL,ChIJ0YANIWk_6YARJn64K9BQJ_U,http://www.sbcoop.org/,"point_of_interest, establishment"
LEAP Children's Center,"6842 Phelps Road, Goleta",4.8,OPERATIONAL,ChIJT0dlAKdA6YARfkIo6GDDIgE,https://leapcentralcoast.org/,"school, point_of_interest, establishment"
Ulta Beauty,"7000 Market Place Drive, Goleta",4.1,OPERATIONAL,ChIJ4TKuva9A6YARcgOyZcsMH80,https://www.ulta.com/stores/goleta-ca-547,"hair_care, beauty_salon, point_of_interest, store, establishment"
Super Cuca's,"6527 Madrid Road, Isla Vista",4.4,OPERATIONAL,ChIJ2SgVomk_6YARLCx-URHSf10,https://supercucas3.com/,"restaurant, point_of_interest, food, establishment"
Santa Barbara Hillel,"781 Embarcadero del Mar, Isla Vista",4.0,OPERATIONAL,ChIJwbvklGc_6YARpTaRr4sTqpg,http://sbhillel.org/,"library, synagogue, place_of_worship, point_of_interest, establishment"
ABC-Clio,"147 Castilian Drive, Goleta",,OPERATIONAL,ChIJae2-XJhA6YARieDcqrJgp6U,https://www.abc-clio.com/,"point_of_interest, establishment"
Coal Oil Point Reserve,"Slough Road, Isla Vista",4.7,OPERATIONAL,ChIJb_t3hU0_6YARD13H3O_GrtU,https://copr.nrs.ucsb.edu/,"tourist_attraction, park, point_of_interest, establishment"
Anna's Marketplace Bakery,"7018 Market Place Drive, Goleta",4.6,OPERATIONAL,ChIJ3ZVvSa5A6YAR4TuzI7qTQCo,http://www.annas-bakery.com/,"bakery, cafe, meal_takeaway, restaurant, point_of_interest, food, store, establishment"
Embarcadero Co,"6504 Pardall Road #9, Isla Vista",2.8,OPERATIONAL,ChIJhYyuw2g_6YARqIGTZLPOjm0,https://www.embarcaderorentals.com/,"real_estate_agency, point_of_interest, establishment"
Lovely Spa & Nails,"7127 Hollister Avenue, Goleta",4.1,OPERATIONAL,ChIJxW3i761A6YARTUta1xRarFE,N/A,"beauty_salon, point_of_interest, establishment"
KeyPoint Credit Union,"7062 Market Place Drive, Goleta",4.2,OPERATIONAL,ChIJl6B2E65A6YARCsvlmjyr8Kc,https://kpcu.com/,"atm, finance, point_of_interest, establishment"
Jersey Mike's Subs,"7034 Market Place Drive, Goleta",3.7,OPERATIONAL,ChIJAf9MR65A6YARuG1OI8oVTwI,https://www.jerseymikes.com/20075/goleta-ca,"meal_takeaway, restaurant, point_of_interest, food, store, establishment"
Goleta Unified School District,"6875 El Colegio Road, Isla Vista",,OPERATIONAL,ChIJj6bMHVo_6YARozKfeErZ3LI,N/A,"point_of_interest, establishment"
Parties by Holly Lomelino,"1234 Party Dr, Santa Barbara",,OPERATIONAL,ChIJS1nFqlw_6YARytC8H8KHgm8,N/A,"point_of_interest, establishment"
Skate One Corp,"6860 Cortona Drive #B, Goleta",4.5,OPERATIONAL,ChIJxwujzoVA6YAR234ZVvkQz0k,http://www.skateone.com/,"point_of_interest, establishment"
UCSB Summer Inn,Santa Barbara,4.3,OPERATIONAL,ChIJR3EaBWw_6YARrYBiy1zwWkE,https://www.alumni.ucsb.edu/vacation/summer-inn,"lodging, point_of_interest, establishment"
Pillar to Post Professional Home Inspection,"7127 Hollister Avenue #25a, Santa Barbara",,OPERATIONAL,ChIJxW3i761A6YARdtcA5eQS-w4,https://pillartopost.com/,"point_of_interest, establishment"
Santa Barbara,Santa Barbara,,,ChIJ1YMtb8cU6YARSHa612Q60cg,http://www.santabarbaraca.gov/,"locality, political"
Santa Barbara Airport,"500 James Fowler Road, Santa Barbara",4.6,OPERATIONAL,ChIJJ79bfX4_6YARXEGp_YImp6A,https://www.santabarbaraca.gov/gov/depts/flysba/default.asp?utm_source=FlySBA&utm_medium=Redirect&utm_campaign=ReferralTracking/,"airport, point_of_interest, establishment"
Goleta Beach Park,"5986 Sandspit Road, Goleta",4.5,OPERATIONAL,ChIJadY1UJk_6YARZb7MCoYjIXw,http://www.countyofsb.org/parks/day-use/goleta-beach.sbc,"park, tourist_attraction, point_of_interest, establishment"
"University of California, Santa Barbara",Santa Barbara,4.6,OPERATIONAL,ChIJN0sx82c_6YARws62XH5rlU4,http://www.ucsb.edu/,"university, point_of_interest, establishment"
Kavli Institute for Theoretical Physics,"University of California, Santa Barbara, Kohn Hall, Lagoon Road, Santa Barbara",5.0,OPERATIONAL,ChIJs46ZOnkU6YAR5rORC8Lzpzw,https://www.kitp.ucsb.edu/,"point_of_interest, establishment"
Maps.com,"120 Cremona Drive #260, Santa Barbara",3.5,OPERATIONAL,ChIJFbjWVJhA6YARbHNW7gJ8f-E,https://www.maps.com/,"store, point_of_interest, establishment"
"Art, Design & Architecture Museum","552 University Road, Santa Barbara",4.3,OPERATIONAL,ChIJ731YUg1A6YARAqrtGmpCKM0,http://www.museum.ucsb.edu/,"tourist_attraction, museum, point_of_interest, establishment"
Freebirds,"879 Embarcadero del Norte, Isla Vista",4.6,OPERATIONAL,ChIJV56OYGg_6YARmg3OvBjM4-s,https://freebirdsiv.com/,"restaurant, food, point_of_interest, establishment"
Tropicana Gardens,"6585 El Colegio Road, Isla Vista",3.0,OPERATIONAL,ChIJT6K1e2c_6YARVjbrKrnd-50,http://www.tropicanagardens.com/,"point_of_interest, establishment"
Santa Barbara Track and Field Summer Camp,"6585 El Colegio Road, Santa Barbara",,OPERATIONAL,ChIJT6K1e2c_6YARmGaY6qeBYGg,N/A,"point_of_interest, establishment"
Campbell Hall,"Campbell Hall, University of California-Santa Barbara",4.5,OPERATIONAL,ChIJGc2FE3A_6YARhPhxN8cpjnA,N/A,"point_of_interest, establishment"
Harder Stadium,"Building 580, University of California, Santa Barbara, Stadium Road, Santa Barbara",4.4,OPERATIONAL,ChIJpb4uN2E_6YARyXh8op_2jYI,https://www.campuscalendar.ucsb.edu/harder_stadium_170,"stadium, point_of_interest, establishment"
Woodstock's Pizza Isla Vista,"928 Embarcadero del Norte, Isla Vista",4.4,OPERATIONAL,ChIJy2xL-Wg_6YARkT8-zjlOE0Q,https://woodstocksiv.com/,"restaurant, meal_delivery, liquor_store, bar, store, food, point_of_interest, establishment"
Phelps Hall,Santa Barbara,5.0,OPERATIONAL,ChIJqRq1QnA_6YARSZ7Nygi9DMg,N/A,"point_of_interest, establishment"
San Nicolas Residence Hall,Santa Barbara,4.4,OPERATIONAL,ChIJbZ9QfXI_6YARCOKbrGLkR-s,https://www.housing.ucsb.edu/housing-options/options-filter/san-nicolas,"point_of_interest, establishment"
SBNC: Isla Vista Neighborhood Clinic,"970 Embarcadero del Mar, Goleta",3.3,OPERATIONAL,ChIJRW4ds2k_6YARmOxW7qRHjxA,https://sbclinics.org/clinics/isla-vista-clinic/,"health, point_of_interest, establishment"
I.V. Theater,"960 Embarcadero del Norte, Isla Vista",4.4,OPERATIONAL,ChIJS4wWDmk_6YAR_kNGbyrx1Bg,https://events.ucsb.edu/venue/isla-vista-theater-theater-1/,"movie_theater, point_of_interest, establishment"
Tropicana Del Norte,"6525 El Colegio Road, Goleta",2.8,OPERATIONAL,ChIJ5wFg_2Y_6YARDr2tMHiDYR8,http://www.tropicanadelnorte.com/,"point_of_interest, establishment"
Sweet Jane,"6549 Pardall Road, Isla Vista",4.8,OPERATIONAL,ChIJT-W1DGk_6YARm2BzLQZKCFU,N/A,"clothing_store, home_goods_store, store, point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
Berkshire Terrace,"6661 Berkshire Terrace #1, Goleta",3.7,OPERATIONAL,ChIJFwfUrl0_6YARGfgAmgAUh-A,http://berkshireterraceapts.com/,"point_of_interest, establishment"
Enterprise Rent-A-Car,"500 James Fowler Road, Santa Barbara",4.1,OPERATIONAL,ChIJnQcoCII_6YAR59WiqpnaS00,https://www.enterprise.com/en/car-rental-locations/us/ca/santa-barbara-municipal-airport-320k.html?mcid=yext:245709,"car_rental, point_of_interest, establishment"
Cool Brook Fitness,"488 Cool Brook Lane, Goleta",5.0,OPERATIONAL,ChIJE_MBHJAT6YARxDcuYbGsRW8,http://www.coolbrookfitness.com/,"gym, point_of_interest, health, establishment"
Bank of America ATM,"501 University Rd Arbor Bldg, Santa Barbara",,OPERATIONAL,ChIJVVVVlW8_6YARptPeO1V1Fjk,https://locators.bankofamerica.com/ca/santabarbara/atm-santa-barbara-107478.html?utm_source=GMBlisting&utm_medium=organic,"atm, finance, point_of_interest, establishment"
Social Service Department,"6500 Hollister Avenue, Goleta",1.0,OPERATIONAL,ChIJT2Pn4phA6YARgpp65y5ggAU,N/A,"point_of_interest, establishment"
Isla Vista Food Cooperative,"6575 Seville Road, Isla Vista",4.6,OPERATIONAL,ChIJf25rLmg_6YAR7hBeO1-Idv8,https://www.islavistafood.coop/,"grocery_or_supermarket, point_of_interest, food, store, establishment"
Blenders In The Grass - Isla Vista,"6560 Pardall Road, Isla Vista",4.5,OPERATIONAL,ChIJw1CSa2g_6YARtlH-wqTRjMw,http://www.drinkblenders.com/,"point_of_interest, food, establishment"
Saint Michael's University Church,"6586 Picasso Road, Isla Vista",4.7,OPERATIONAL,ChIJ3QPei2c_6YARWHkA8WUY7eM,http://www.saintmikesucsb.org/,"church, place_of_worship, point_of_interest, establishment"
The Loop Apartments,"6533 Trigo Road, Isla Vista",4.0,OPERATIONAL,ChIJVR54oGk_6YARrUcmDLrznzQ,https://www.theloopiv.com/?y_source=1_MTMxMDg4NTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"real_estate_agency, point_of_interest, establishment"
Budget Car Rental,"500 James Fowler Road, Santa Barbara",3.5,OPERATIONAL,ChIJnQcoCII_6YARrYmfvcr6Yf4,https://www.budget.com/en/locations/us/ca/santa-barbara/sba,"car_rental, point_of_interest, establishment"
Santa Barbara Student Housing Co-Op,"777 Camino Pescadero, Isla Vista",5.0,OPERATIONAL,ChIJ0YANIWk_6YARJn64K9BQJ_U,http://www.sbcoop.org/,"point_of_interest, establishment"
UCSB Professional and Continuing Education,"Kerr Hall, 2160, Santa Barbara",,OPERATIONAL,ChIJReMCfKJA6YARHZo8EJ5Vj_U,https://professional.ucsb.edu/,"school, point_of_interest, establishment"
"College of Engineering, UC Santa Barbara","Lagoon Road, Santa Barbara",4.9,OPERATIONAL,ChIJ4T3DUXE_6YARNy3WNznkt7k,http://engineering.ucsb.edu,"university, point_of_interest, establishment"
Super Cuca's,"6527 Madrid Road, Isla Vista",4.4,OPERATIONAL,ChIJ2SgVomk_6YARLCx-URHSf10,https://supercucas3.com/,"restaurant, point_of_interest, food, establishment"
Santa Barbara Hillel,"781 Embarcadero del Mar, Isla Vista",4.0,OPERATIONAL,ChIJwbvklGc_6YARpTaRr4sTqpg,http://sbhillel.org/,"library, synagogue, place_of_worship, point_of_interest, establishment"
US Defense Contract Audit,"120 Cremona Drive STE E, Goleta",,OPERATIONAL,ChIJFbjWVJhA6YARP0-WnlOvHnk,N/A,"point_of_interest, establishment"
Isla Vista Elementary School,"6875 El Colegio Road, Goleta",3.8,OPERATIONAL,ChIJK0n6IVo_6YAR_D2mbZ2DydI,https://www.gusd.us/islavista,"primary_school, school, point_of_interest, establishment"
ABC Supply Co. Inc.,"122 Aero Camino, Goleta",4.2,OPERATIONAL,ChIJ7XQ_GJtA6YARbo81nanmirs,https://www.abcsupply.com/locations/location?BranchNumber=160,"point_of_interest, store, establishment"
"Biomolecular Science and Engineering Program, UC Santa Barbara","University Of California, Mesa Road, Santa Barbara",,OPERATIONAL,ChIJy08TM3I_6YARxNBxUuyjxC8,http://www.bmse.ucsb.edu/,"point_of_interest, establishment"
Embarcadero Co,"6504 Pardall Road #9, Isla Vista",2.8,OPERATIONAL,ChIJhYyuw2g_6YARqIGTZLPOjm0,https://www.embarcaderorentals.com/,"real_estate_agency, point_of_interest, establishment"
UCSB Summer Inn,Santa Barbara,4.3,OPERATIONAL,ChIJR3EaBWw_6YARrYBiy1zwWkE,https://www.alumni.ucsb.edu/vacation/summer-inn,"lodging, point_of_interest, establishment"
Willow Springs Apartments,"60 Willow Springs Lane, Goleta",3.9,OPERATIONAL,ChIJvehFNppA6YAR5dGcEB5WI7c,https://www.willowspringsapartments.com/?utm_source=apartmentseo&utm_medium=googlebusinessprofile&utm_campaign=organicmaplisting,"real_estate_agency, point_of_interest, establishment"
Santa Barbara Motorsports,"6466 Hollister Avenue, Goleta",4.3,OPERATIONAL,ChIJteR8p3xA6YARM8iP1LWS3ZI,https://santabarbaramotorsports.com/,"car_dealer, store, point_of_interest, establishment"
DEL PLAYA APARTMENTS,"6508 Del Playa Drive, Isla Vista",5.0,OPERATIONAL,ChIJJ4x86Gs_6YARCs61PDoE5XQ,http://www.islavistaapartment.com/,"point_of_interest, establishment"
Eckert Investment,"851 Camino Pescadero # B, Goleta",5.0,OPERATIONAL,ChIJS96qUl0_6YARH9wVcboreI8,https://www.centralcoastrentals.com/,"real_estate_agency, point_of_interest, establishment"
Westwinds Apartments,"6657 El Colegio Road, Goleta",3.3,OPERATIONAL,ChIJJfsMyF0_6YARJSndpmk7sdg,https://www.westwindsiv.com/,"point_of_interest, establishment"
UC Santa Barbara Family Vacation Center,"878 Ocean Road, Santa Barbara",4.8,OPERATIONAL,ChIJWWpATGk_6YAR82zp6nQk1wk,http://www.familyvacationcenter.com/,"real_estate_agency, travel_agency, point_of_interest, establishment"
Saint Mark's University Parish (UCSB) and Newman Center,"6550 Picasso Road, Goleta",4.5,OPERATIONAL,ChIJrRIyx2c_6YARBvT25TaEWWA,http://saint-marks.net/,"church, place_of_worship, point_of_interest, establishment"
City of Goleta City Hall,"130 Cremona Drive # B, Goleta",2.1,OPERATIONAL,ChIJae2-XJhA6YARx4fRADmcjy4,http://www.cityofgoleta.org/,"city_hall, local_government_office, point_of_interest, establishment"
Embarcadero Hall,"935 Embarcadero del Norte, Isla Vista",4.2,OPERATIONAL,ChIJ7ZftVGg_6YARJGEmmj89ZOM,https://id.ucsb.edu/events-services/embarcadero-hall/overview,"point_of_interest, establishment"
Rosarito Mexican Grill,"966 Embarcadero del Mar STE B, Isla Vista",4.0,CLOSED_TEMPORARILY,ChIJeaKRNWg_6YARIBjwKvsw1JQ,https://www.facebook.com/profile.php?id=61550946276396,"restaurant, food, point_of_interest, establishment"
UCSB Alumni Association,"University of California, Santa Barbara, Mosher Alumni House, Santa Barbara",4.9,OPERATIONAL,ChIJxeVKoXo_6YARIQ-uvNvL4ho,http://www.alumni.ucsb.edu/,"point_of_interest, establishment"
"TenCate Advanced Armor USA, Inc.","120 Cremona Drive Suite 130, Goleta",,OPERATIONAL,ChIJ1YmfArBA6YARwR3AX4kYA2s,http://www.tencate.com/,"point_of_interest, establishment"
"Isla Vista Medical Clinic: Polly Baldwin, MD","970 Embarcadero del Mar # C, Goleta",5.0,OPERATIONAL,ChIJRW4ds2k_6YAR7djOdj1k5hs,N/A,"doctor, health, point_of_interest, establishment"
UCSB Physics Computing Services,"Trailer 937, Room 1000, Santa Barbara",,OPERATIONAL,ChIJ-_LMa3E_6YARcWFYJko5CTA,N/A,"point_of_interest, establishment"
Pendola House,"890, Santa Barbara",5.0,OPERATIONAL,ChIJLV9UDmw_6YARD2PDPj0BQM0,N/A,"point_of_interest, establishment"
United States Postal Service,"400 Storke Road, Goleta",2.6,OPERATIONAL,ChIJT0g711k_6YARNHBBrckERO0,https://tools.usps.com/locations/details/1450387?utm_source=google-my-business-url&utm_medium=search&utm_campaign=yext,"post_office, finance, point_of_interest, establishment"
Starbucks,"888 Embarcadero del Norte, Isla Vista",4.3,OPERATIONAL,ChIJIfpm82g_6YARC1DyR_cZur0,https://www.starbucks.com/store-locator/store/12072/,"cafe, store, restaurant, food, point_of_interest, establishment"
"Dr. Stephen A. Daniels, MD","970 Embarcadero del Mar, Isla Vista",,OPERATIONAL,ChIJRW4ds2k_6YARl4eC2TrYi1U,http://doctors.cottagehealth.org/,"doctor, health, point_of_interest, establishment"
Anisq'Oyo Park,"950 Embarcadero del Mar, Goleta",4.2,OPERATIONAL,ChIJM4ApTmg_6YARIEpRgNzmKS0,http://www.ivparks.org/parks/descriptions/#anisqoyo_park,"park, tourist_attraction, point_of_interest, establishment"
Santa Barbara,Santa Barbara,,,ChIJ1YMtb8cU6YARSHa612Q60cg,http://www.santabarbaraca.gov/,"locality, political"
